XR_001702332.2	LOC102654622	LOC102654622
XM_006560864.3	LOC413738	LOC413738
XM_397177.7	LOC413738	LOC413738
XM_394966.7	LOC411493	LOC411493
XM_394967.7	LOC411494	LOC411494
XM_006560851.3	LOC411494	LOC411494
XM_006560965.1	LOC102653966	LOC102653966
NR_127325.1	Mir6049	Mir6049
Mir6049	Mir6049	Mir6049
XR_003304276.1	LOC410938	LOC410938
XM_016911486.2	LOC410938	LOC410938
XM_016911483.2	LOC410938	LOC410938
XM_016911484.2	LOC410938	LOC410938
XM_006563886.3	LOC551745	LOC551745
XM_006563887.3	LOC551745	LOC551745
XM_006563885.3	LOC551745	LOC551745
XM_026439816.1	LOC100578314	LOC100578314
XM_026439817.1	LOC100578314	LOC100578314
XM_026439815.1	LOC100578314	LOC100578314
XM_026439810.1	LOC100578314	LOC100578314
XM_026439811.1	LOC100578314	LOC100578314
XM_026439812.1	LOC100578314	LOC100578314
XM_026439813.1	LOC100578314	LOC100578314
XM_026439814.1	LOC100578314	LOC100578314
XM_026439823.1	LOC410936	LOC410936
XM_026439824.1	LOC410936	LOC410936
XM_026439826.1	LOC410936	LOC410936
XM_026439818.1	LOC410936	LOC410936
XM_026439822.1	LOC410936	LOC410936
XM_026439825.1	LOC410936	LOC410936
XM_026439819.1	LOC410936	LOC410936
XM_026439820.1	LOC410936	LOC410936
XM_026439821.1	LOC410936	LOC410936
NR_039442.1	Mir3718a	Mir3718a
Mir3718a	Mir3718a	Mir3718a
NR_127345.1	Mir3718c	Mir3718c
Mir3718c	Mir3718c	Mir3718c
XM_006563908.3	LOC413490	LOC413490
XM_006563909.3	LOC413490	LOC413490
XM_396934.7	LOC413490	LOC413490
XM_395373.6	LOC411904	LOC411904
XM_026439419.1	LOC107964133	LOC107964133
XM_016911476.2	LOC726147	LOC726147
XM_006563916.3	LOC726147	LOC726147
XM_006563915.3	LOC726147	LOC726147
XR_409813.3	LOC100576644	LOC100576644
XM_006563924.2	LOC409643	LOC409643
XM_393141.7	LOC409643	LOC409643
XR_003304418.1	LOC726727	LOC726727
XR_003304419.1	LOC726727	LOC726727
XR_003304420.1	LOC726727	LOC726727
XM_026439780.1	LOC726727	LOC726727
XR_003304417.1	LOC726727	LOC726727
XM_006563925.3	LOC726727	LOC726727
XM_026439781.1	LOC726727	LOC726727
XM_026439782.1	LOC726727	LOC726727
XM_026439784.1	LOC726727	LOC726727
XM_006563927.3	LOC552519	LOC552519
XM_016911324.2	LOC552519	LOC552519
XM_624895.6	LOC552519	LOC552519
XM_026439377.1	LOC552519	LOC552519
XM_001120164.5	LOC724343	LOC724343
XM_397432.6	LOC413997	LOC413997
XM_016911473.2	LOC552590	LOC552590
XM_006563928.3	LOC552590	LOC552590
XM_392779.6	LOC409256	LOC409256
XM_026439359.1	Tbh	Tbh
XM_026439358.1	Tbh	Tbh
NM_001077824.1	Tbh	Tbh
XR_003304279.1	LOC113218626	LOC113218626
XM_395400.7	LOC411931	LOC411931
XM_026439397.1	LOC726385	LOC726385
XM_006563940.3	LOC550991	LOC550991
XM_623462.5	LOC550991	LOC550991
XM_624471.6	LOC552093	LOC552093
XM_006563941.3	LOC552093	LOC552093
XR_409823.3	LOC102655840	LOC102655840
XM_006563955.3	LOC413404	LOC413404
XM_396848.7	LOC413404	LOC413404
XM_016911259.2	LOC725037	LOC725037
XM_026439643.1	LOC113218639	LOC113218639
XM_006563959.3	LOC409965	LOC409965
XM_016911260.2	LOC409965	LOC409965
XR_001702403.2	LOC409965	LOC409965
XR_001702404.2	LOC409965	LOC409965
XM_006563958.3	LOC409965	LOC409965
XM_026439733.1	LOC409965	LOC409965
XR_003304392.1	LOC409965	LOC409965
XM_006563961.3	LOC409965	LOC409965
XM_392813.7	LOC409295	LOC409295
XM_001120821.5	LOC724921	LOC724921
XM_016911261.2	LOC724921	LOC724921
XM_006563969.2	LOC724969	LOC724969
XM_016911516.2	LOC551215	LOC551215
XM_026439379.1	LOC551215	LOC551215
XM_026439380.1	LOC551215	LOC551215
XM_026439381.1	LOC551215	LOC551215
XM_001120956.5	LOC725060	LOC725060
NM_001012962.1	NOS	NOS
XM_006563973.3	LOC551041	LOC551041
XM_006563972.3	LOC551041	LOC551041
XM_623437.6	LOC551041	LOC551041
XM_016911427.1	LOC102656384	LOC102656384
XM_026439370.1	LOC725326	LOC725326
XM_006563976.3	LOC725326	LOC725326
XM_001121186.5	LOC725326	LOC725326
XM_006563978.3	LOC725326	LOC725326
XM_006563977.3	LOC725326	LOC725326
XM_006563981.3	LOC550808	LOC550808
XM_001121316.5	LOC725474	LOC725474
TRNAV-AAC_1	TRNAV-AAC_1	TRNAV-AAC_1
TRNAV-AAC_2	TRNAV-AAC_2	TRNAV-AAC_2
NR_039453.1	Mir3719	Mir3719
Mir3719	Mir3719	Mir3719
XM_006563990.3	LOC100578925	LOC100578925
XM_006563992.3	LOC100578925	LOC100578925
XM_016911501.2	LOC100578925	LOC100578925
NR_039466.1	Mir3721	Mir3721
Mir3721	Mir3721	Mir3721
XR_003304348.1	LOC102654809	LOC102654809
XM_003250328.4	LOC100577178	LOC100577178
XM_026439601.1	LOC100577178	LOC100577178
XR_003304347.1	LOC113218633	LOC113218633
XM_026439599.1	LOC410933	LOC410933
XM_026439597.1	LOC410933	LOC410933
XM_026439600.1	LOC410933	LOC410933
XM_026439596.1	LOC410933	LOC410933
XM_026439598.1	LOC410933	LOC410933
TRNAW-CCA	TRNAW-CCA	TRNAW-CCA
XM_026439603.1	LOC113218635	LOC113218635
XM_026439649.1	LOC100577224	LOC100577224
XM_026439605.1	LOC113218636	LOC113218636
XR_001702589.2	LOC107964224	LOC107964224
XM_006564006.3	LOC100577253	LOC100577253
XM_006564007.3	LOC100577253	LOC100577253
XM_006564013.3	LOC726252	LOC726252
XM_003250323.4	LOC726252	LOC726252
XM_006564012.3	LOC726252	LOC726252
XR_001702495.2	LOC107964193	LOC107964193
XM_006566773.3	LOC409795	LOC409795
XM_006566772.3	LOC409795	LOC409795
XM_393289.7	LOC409795	LOC409795
XM_006566778.3	LOC724214	LOC724214
XM_006566779.3	LOC724214	LOC724214
XM_006566780.3	LOC724214	LOC724214
XM_003250885.4	LOC100577293	LOC100577293
XM_006566784.3	LOC724557	LOC724557
XM_026439591.1	LOC724557	LOC724557
XM_026439592.1	LOC724557	LOC724557
XM_016911437.2	LOC724651	LOC724651
XM_003250886.4	LOC724651	LOC724651
XM_395364.6	LOC411896	LOC411896
XM_006566797.3	LOC411896	LOC411896
XM_016911242.2	LOC100577574	LOC100577574
XM_016911245.2	LOC100577574	LOC100577574
XM_016911244.2	LOC100577574	LOC100577574
XM_016911243.2	LOC100577574	LOC100577574
XM_026439654.1	LOC102653797	LOC102653797
XR_003304351.1	LOC102653797	LOC102653797
XR_410793.3	LOC102653797	LOC102653797
XR_003304352.1	LOC113218642	LOC113218642
XM_006567949.3	LOC410094	LOC410094
XM_006567946.3	LOC410094	LOC410094
XM_006567947.3	LOC410094	LOC410094
XM_006567948.3	LOC410094	LOC410094
XM_016911375.2	LOC412002	LOC412002
XM_016911376.2	LOC412002	LOC412002
XM_006567951.3	LOC412002	LOC412002
XM_006567952.3	LOC412002	LOC412002
XR_003304282.1	LOC113218629	LOC113218629
XR_003304281.1	LOC113218629	LOC113218629
XM_006567962.3	LOC409404	LOC409404
XM_003251104.4	LOC409404	LOC409404
XM_392919.7	LOC409404	LOC409404
XM_003251105.3	LOC409406	LOC409406
XM_392921.6	LOC409406	LOC409406
XM_395729.7	LOC412267	LOC412267
XM_026439524.1	LOC551457	LOC551457
XM_006567965.2	LOC551478	LOC551478
XM_006567966.3	LOC551478	LOC551478
XM_006567968.3	LOC551538	LOC551538
XM_623933.6	LOC551538	LOC551538
TRNAT-UGU	TRNAT-UGU	TRNAT-UGU
TRNAT-UGU_1	TRNAT-UGU_1	TRNAT-UGU_1
XR_003304483.1	LOC113218702	LOC113218702
XR_003304388.1	LOC113218657	LOC113218657
XM_395083.7	LOC411613	LOC411613
XM_016911504.2	LOC411613	LOC411613
XM_016911505.2	LOC411613	LOC411613
XM_026439403.1	LOC413791	LOC413791
XM_003251110.4	LOC413791	LOC413791
XM_006567976.3	LOC413791	LOC413791
XM_006567975.3	LOC413791	LOC413791
XM_006567974.3	LOC413791	LOC413791
XM_016911351.2	LOC409856	LOC409856
XM_016911345.2	LOC409856	LOC409856
XM_016911346.2	LOC409856	LOC409856
XM_393346.7	LOC409856	LOC409856
XM_016911342.2	LOC409856	LOC409856
XM_016911347.2	LOC409856	LOC409856
XM_016911344.2	LOC409856	LOC409856
XM_016911350.2	LOC409856	LOC409856
XM_016911340.2	LOC409856	LOC409856
XM_016911341.2	LOC409856	LOC409856
XM_016911343.2	LOC409856	LOC409856
XM_016911349.2	LOC409856	LOC409856
XM_016911348.2	LOC409856	LOC409856
XM_006567988.3	LOC413289	LOC413289
XM_016911187.2	LOC412923	LOC412923
XM_396374.6	LOC412923	LOC412923
XM_016911186.2	LOC412924	LOC412924
XM_396375.7	LOC412924	LOC412924
XR_003304482.1	LOC113218701	LOC113218701
XR_411184.3	LOC102655354	LOC102655354
XM_394400.6	LOC410924	LOC410924
XM_001120447.5	LOC724558	LOC724558
XM_623932.5	LOC551537	LOC551537
XM_026439759.1	LOC551537	LOC551537
XR_411190.3	LOC102656556	LOC102656556
XR_003304261.1	LOC113218622	LOC113218622
XM_006568434.3	LOC102653938	LOC102653938
XM_016911077.2	LOC408733	LOC408733
XM_016911078.2	LOC408733	LOC408733
XM_026439434.1	LOC408733	LOC408733
XR_001702314.2	LOC107964140	LOC107964140
XM_026439432.1	Csd	Csd
XR_003304258.1	LOC100578464	LOC100578464
XM_026439435.1	LOC100578464	LOC100578464
NM_001134828.1	Fem	Fem
NM_001112670.1	LOC724886	LOC724886
XM_006568384.3	LOC724886	LOC724886
XM_026439354.1	LOC724886	LOC724886
XM_006568387.3	LOC724886	LOC724886
XM_026439355.1	LOC724886	LOC724886
XM_006568386.3	LOC724886	LOC724886
XM_006568388.2	LOC724886	LOC724886
XM_006568385.3	LOC724886	LOC724886
XM_026439886.1	LOC724811	LOC724811
XM_026439888.1	LOC724811	LOC724811
XM_026439885.1	LOC724811	LOC724811
XR_120424.4	LOC100577890	LOC100577890
XR_003304456.1	LOC113218676	LOC113218676
XR_411202.3	LOC102654417	LOC102654417
XM_006568454.2	LOC410922	LOC410922
XM_006568456.3	LOC410922	LOC410922
XM_006568453.3	LOC410922	LOC410922
XM_006568455.3	LOC410922	LOC410922
XM_016911423.2	LOC102655189	LOC102655189
XR_003304280.1	LOC113218628	LOC113218628
XM_006568458.3	LOC102655259	LOC102655259
XR_411215.3	LOC102655259	LOC102655259
XM_026439651.1	LOC113218640	LOC113218640
XM_026439429.1	LOC113218618	LOC113218618
XM_016911158.2	LOC725167	LOC725167
XM_016911159.2	LOC725167	LOC725167
XM_016911160.2	LOC725167	LOC725167
XM_006568468.3	LOC725167	LOC725167
XM_026439421.1	LOC412243	LOC412243
XM_026439422.1	LOC412243	LOC412243
XM_026439423.1	LOC412243	LOC412243
XM_026439424.1	LOC412243	LOC412243
XM_026439420.1	LOC412243	LOC412243
XM_016911366.2	LOC410079	LOC410079
XM_006568470.2	LOC410079	LOC410079
XM_006568469.3	LOC410079	LOC410079
XM_393566.7	LOC410079	LOC410079
XR_003304451.1	LOC113218671	LOC113218671
XM_623916.6	LOC551521	LOC551521
XM_003251296.4	LOC100577576	LOC100577576
XM_006569260.3	LOC725831	LOC725831
XR_411483.3	LOC725831	LOC725831
XR_003304250.1	LOC113218617	LOC113218617
XM_625177.4	LOC552802	LOC552802
XM_006569252.3	LOC413805	LOC413805
XM_003251305.4	LOC100576333	LOC100576333
XM_026439676.1	LOC412599	LOC412599
XM_396054.7	LOC412599	LOC412599
XM_006569246.3	LOC414002	LOC414002
XM_006569245.3	LOC100576104	LOC100576104
XM_003251304.4	LOC100576104	LOC100576104
XM_026439802.1	LOC412616	LOC412616
XM_006569243.3	LOC412616	LOC412616
XM_006569242.3	LOC552412	LOC552412
XR_001702505.2	LOC102654882	LOC102654882
XR_411463.2	LOC102654882	LOC102654882
XR_001702559.2	LOC107964214	LOC107964214
XR_003304245.1	LOC102654214	LOC102654214
XM_001120448.5	LOC724559	LOC724559
XR_003304374.1	LOC724559	LOC724559
XM_016911073.2	LOC107964134	LOC107964134
XM_026439740.1	LOC100578706	LOC100578706
XM_026439739.1	LOC100578706	LOC100578706
XM_026439738.1	LOC100578706	LOC100578706
NR_127330.1	Mir6055	Mir6055
Mir6055	Mir6055	Mir6055
XM_026439736.1	LOC724737	LOC724737
XM_026439737.1	LOC724737	LOC724737
XR_411446.3	LOC102653751	LOC102653751
XR_411445.3	LOC102653751	LOC102653751
XR_001702602.2	LOC102653751	LOC102653751
XR_001702601.2	LOC102653826	LOC102653826
XR_001702600.2	LOC102653826	LOC102653826
XM_392265.7	LOC408730	LOC408730
XM_392264.6	LOC408729	LOC408729
XM_006569226.3	LOC408729	LOC408729
XR_411442.3	LOC408729	LOC408729
XM_006569223.3	LOC410916	LOC410916
XM_006569224.3	LOC410916	LOC410916
XM_392262.6	LOC408727	LOC408727
XM_006569218.3	LOC552149	LOC552149
XM_624528.6	LOC552149	LOC552149
XM_001120957.5	LOC725061	LOC725061
XR_001702432.2	LOC100578320	LOC100578320
XR_003304265.1	LOC100578320	LOC100578320
XR_003304267.1	LOC100578320	LOC100578320
XR_001702431.2	LOC100578320	LOC100578320
XR_001702430.2	LOC100578320	LOC100578320
XR_003304266.1	LOC100578320	LOC100578320
XM_016911068.2	LOC725123	LOC725123
XR_001702450.2	LOC102656234	LOC102656234
XM_026439392.1	LOC551917	LOC551917
XM_026439391.1	LOC551875	LOC551875
XM_026439652.1	LOC408725	LOC408725
XM_003251395.4	LOC100576718	LOC100576718
XM_006569844.3	LOC410910	LOC410910
XM_006569845.3	LOC410910	LOC410910
XM_006569846.3	LOC410910	LOC410910
XM_006569847.3	LOC410910	LOC410910
XM_026439375.1	LOC551715	LOC551715
XM_003251397.4	LOC100576872	LOC100576872
XR_411640.3	LOC412868	LOC412868
XM_396320.4	LOC412868	LOC412868
XM_006569854.3	LOC412868	LOC412868
XM_396131.7	LOC412675	LOC412675
XR_411641.3	LOC102654231	LOC102654231
XR_003304283.1	LOC113218631	LOC113218631
XM_026439653.1	LOC725991	LOC725991
XM_026439803.1	LOC408723	LOC408723
XM_026439804.1	LOC408723	LOC408723
XM_392258.7	LOC408723	LOC408723
XM_006569860.3	LOC408723	LOC408723
XM_026439805.1	LOC408723	LOC408723
XM_006569859.3	LOC408723	LOC408723
XM_026439672.1	LOC410907	LOC410907
XM_026439389.1	LOC410904	LOC410904
XM_026439388.1	LOC410904	LOC410904
XM_026439387.1	LOC410904	LOC410904
XM_016911134.2	LOC410904	LOC410904
XM_026439383.1	LOC410904	LOC410904
XM_026439386.1	LOC410904	LOC410904
XM_026439384.1	LOC410904	LOC410904
XM_026439385.1	LOC410904	LOC410904
XM_001121944.5	LOC726188	LOC726188
XM_026439856.1	LOC726188	LOC726188
XM_026439857.1	LOC726188	LOC726188
XM_026439858.1	LOC726188	LOC726188
XM_026439859.1	LOC726188	LOC726188
XM_623934.5	LOC551540	LOC551540
XM_026439703.1	LOC550745	LOC550745
XM_026439707.1	LOC550745	LOC550745
XM_026439704.1	LOC550745	LOC550745
XM_026439705.1	LOC550745	LOC550745
XM_026439708.1	LOC550745	LOC550745
XM_026439706.1	LOC550745	LOC550745
XM_026439702.1	LOC550745	LOC550745
XM_016911435.2	LOC724167	LOC724167
XM_006570158.3	LOC551673	LOC551673
XM_006570159.3	LOC551673	LOC551673
XM_006570156.3	LOC551673	LOC551673
XM_006570160.3	LOC551673	LOC551673
XM_006570155.3	LOC551673	LOC551673
XM_016911390.2	LOC551673	LOC551673
XM_006570157.3	LOC551673	LOC551673
XM_006570153.3	LOC551673	LOC551673
XM_006570150.3	LOC551673	LOC551673
XM_006570148.3	LOC551673	LOC551673
XM_026439378.1	LOC551673	LOC551673
XM_006570149.3	LOC551673	LOC551673
XM_006570152.3	LOC551673	LOC551673
XM_624062.6	LOC551673	LOC551673
XM_006570151.3	LOC551673	LOC551673
XM_016911388.2	LOC551673	LOC551673
XM_624090.5	LOC551701	LOC551701
XM_006570147.3	LOC551701	LOC551701
XM_016911391.2	LOC551701	LOC551701
XM_026439519.1	LOC551727	LOC551727
XM_006570146.3	LOC551727	LOC551727
XM_624115.6	LOC551727	LOC551727
XM_623797.6	LOC551403	LOC551403
XM_006557345.3	LOC551403	LOC551403
XM_003249049.4	LOC100576850	LOC100576850
XM_006557342.3	LOC100576850	LOC100576850
XM_396051.7	LOC412596	LOC412596
XR_003304521.1	LOC113218718	LOC113218718
XM_393050.7	LOC409543	LOC409543
XM_396145.7	LOC412690	LOC412690
XM_003249048.4	LOC726072	LOC726072
XM_006557336.3	LOC552608	LOC552608
XR_407451.3	LOC552608	LOC552608
XR_407452.3	LOC552608	LOC552608
XM_006557335.3	LOC552608	LOC552608
XM_624982.6	LOC552608	LOC552608
XM_624958.5	LOC552583	LOC552583
XM_026440045.1	LOC552548	LOC552548
XM_006557332.1	LOC409324	LOC409324
XM_026440114.1	LOC726394	LOC726394
XM_026440113.1	LOC726394	LOC726394
XM_006557918.3	LOC409337	LOC409337
XM_016911930.2	LOC409337	LOC409337
XM_395697.7	LOC412235	LOC412235
XM_395696.7	LOC412234	LOC412234
XM_026440112.1	LOC412234	LOC412234
XM_026440020.1	LOC552283	LOC552283
XM_026439971.1	GstS1	GstS1
NM_001160270.1	GstS1	GstS1
XM_026440383.1	LOC724226	LOC724226
XM_026440380.1	LOC724226	LOC724226
XM_026440382.1	LOC724226	LOC724226
XM_026440021.1	LOC113218712	LOC113218712
XR_003304590.1	LOC100576797	LOC100576797
XM_026440384.1	LOC100576797	LOC100576797
XM_026440385.1	LOC100576797	LOC100576797
XM_026440375.1	LOC107965749	LOC107965749
XM_026440376.1	LOC107965749	LOC107965749
XM_026440378.1	LOC107965749	LOC107965749
XM_026440377.1	LOC107965749	LOC107965749
XM_026440105.1	LOC727166	LOC727166
XM_026440106.1	LOC727166	LOC727166
XM_026440204.1	LOC100576135	LOC100576135
XM_026440203.1	LOC100576135	LOC100576135
XM_026440205.1	LOC100576135	LOC100576135
XM_026440084.1	LOC100579057	LOC100579057
XM_016911874.2	LOC409598	LOC409598
XM_624133.6	LOC551746	LOC551746
XM_006558182.3	LOC551746	LOC551746
XM_006558181.3	LOC409182	LOC409182
NR_127358.1	Mir9877	Mir9877
Mir9877	Mir9877	Mir9877
XM_393396.6	LOC409905	LOC409905
XM_026440252.1	LOC413936	LOC413936
XM_026440253.1	LOC413936	LOC413936
XM_026440254.1	LOC413936	LOC413936
XM_026440255.1	LOC413936	LOC413936
XM_016911957.2	LOC107964351	LOC107964351
XM_016911956.2	LOC726080	LOC726080
XM_016911955.2	LOC726080	LOC726080
XM_016911954.2	LOC726080	LOC726080
XM_026439981.1	LOC552451	LOC552451
XM_395533.7	LOC412067	LOC412067
XM_026440074.1	LOC100576898	LOC100576898
XM_006558743.3	LOC408766	LOC408766
XM_026440416.1	LOC408766	LOC408766
XM_006558745.3	LOC408766	LOC408766
XM_006558741.3	LOC408766	LOC408766
XM_006558744.3	LOC408766	LOC408766
XM_006558742.3	LOC408766	LOC408766
XM_026440417.1	LOC408766	LOC408766
XM_006558746.3	LOC408766	LOC408766
XM_006558738.3	LOC408766	LOC408766
XR_001702749.2	LOC408766	LOC408766
XM_016911769.2	LOC102654965	LOC102654965
XM_001122454.4	LOC726733	LOC726733
XR_003304529.1	LOC113218725	LOC113218725
XM_016911979.2	LOC100578989	LOC100578989
XR_003304571.1	LOC107964264	LOC107964264
XM_016911926.2	LOC411531	LOC411531
XM_016911929.2	LOC411531	LOC411531
XM_016911928.2	LOC411531	LOC411531
XM_016911927.2	LOC411531	LOC411531
XM_395004.7	LOC411533	LOC411533
XM_623483.5	LOC551085	LOC551085
XR_003304496.1	LOC113218710	LOC113218710
XM_006558713.3	LOC100576735	LOC100576735
XR_001702840.2	LOC107964357	LOC107964357
XM_026440132.1	LOC550865	LOC550865
XM_026440133.1	LOC550865	LOC550865
XM_026440135.1	LOC550865	LOC550865
XM_006558710.3	LOC412471	LOC412471
XM_395928.7	LOC412471	LOC412471
XM_016912016.2	LOC412471	LOC412471
XM_003249335.4	LOC100578188	LOC100578188
XM_393266.6	LOC409773	LOC409773
XR_001702762.2	LOC102655821	LOC102655821
XR_001702760.2	LOC102655821	LOC102655821
XR_003304576.1	LOC102655821	LOC102655821
XR_001702759.2	LOC107964313	LOC107964313
XM_001122740.5	LOC727027	LOC727027
XM_006558679.3	LOC412129	LOC412129
XM_395593.7	LOC412129	LOC412129
XM_016912034.2	LOC727055	LOC727055
XM_003249333.3	LOC412345	LOC412345
XM_395929.6	LOC412472	LOC412472
XM_006558677.3	LOC412472	LOC412472
XM_016911897.2	LOC408820	LOC408820
XM_016911898.2	LOC408820	LOC408820
XR_003304506.1	LOC102654688	LOC102654688
XR_003304507.1	LOC102654688	LOC102654688
XR_408001.3	LOC102654720	LOC102654720
XM_016911588.2	LOC727085	LOC727085
XR_001702794.2	LOC107964334	LOC107964334
XM_016911871.2	LOC727092	LOC727092
XM_006558673.3	LOC727092	LOC727092
XM_006558674.3	LOC727092	LOC727092
XM_006558670.3	LOC102654312	LOC102654312
XR_003304599.1	LOC113218749	LOC113218749
XR_003304600.1	LOC113218749	LOC113218749
XR_003304601.1	LOC113218749	LOC113218749
XR_003304597.1	LOC113218748	LOC113218748
XR_003304598.1	LOC113218748	LOC113218748
XM_006558668.3	LOC411053	LOC411053
XM_026440418.1	LOC100576476	LOC100576476
XR_003304524.1	LOC102653929	LOC102653929
XR_003304559.1	LOC113218731	LOC113218731
XR_003304573.1	LOC113218733	LOC113218733
NM_001174145.1	apd-3	apd-3
NM_001327965.1	LOC727131	LOC727131
NM_001174144.1	LOC727145	LOC727145
NM_001085344.1	Apd-3	Apd-3
NM_001085345.1	Apd-1	Apd-1
XM_001122876.5	LOC727165	LOC727165
XR_003304523.1	LOC107964265	LOC107964265
XM_006558658.3	LOC412993	LOC412993
XM_026440354.1	LOC412993	LOC412993
XM_026440355.1	LOC412993	LOC412993
XR_003304578.1	LOC412993	LOC412993
XM_026440351.1	LOC412993	LOC412993
XM_026440352.1	LOC412993	LOC412993
XM_026440353.1	LOC412993	LOC412993
XM_006558661.3	LOC412993	LOC412993
TRNAA-AGC	TRNAA-AGC	TRNAA-AGC
XR_003304583.1	LOC113218740	LOC113218740
TRNAK-CUU_1	TRNAK-CUU_1	TRNAK-CUU_1
XR_003304582.1	LOC107964278	LOC107964278
TRNAK-CUU_2	TRNAK-CUU_2	TRNAK-CUU_2
XM_003249651.4	LOC724383	LOC724383
XM_016911949.2	LOC107964349	LOC107964349
XM_016911950.1	LOC100578773	LOC100578773
XM_623203.5	LOC550814	LOC550814
XR_001702706.2	LOC552171	LOC552171
XR_003304510.1	LOC552171	LOC552171
XM_006560572.3	LOC552171	LOC552171
XM_026440058.1	LOC552171	LOC552171
XR_003304509.1	LOC552171	LOC552171
XR_408763.3	LOC552171	LOC552171
XR_003304511.1	LOC552171	LOC552171
XR_003304514.1	LOC102656496	LOC102656496
XR_003304513.1	LOC102656496	LOC102656496
XR_003304515.1	LOC102656496	LOC102656496
XR_003304512.1	LOC102656496	LOC102656496
XR_001702707.2	LOC102656496	LOC102656496
XR_003304516.1	LOC102656496	LOC102656496
XR_408769.3	LOC552078	LOC552078
XM_006560577.3	LOC552078	LOC552078
XM_016911886.2	LOC100577614	LOC100577614
XM_026440072.1	LOC100577614	LOC100577614
XM_026440073.1	LOC107964258	LOC107964258
XR_001702769.2	LOC107964315	LOC107964315
XR_001702766.2	LOC102654156	LOC102654156
XR_408775.3	LOC102654156	LOC102654156
TRNAG-GCC	TRNAG-GCC	TRNAG-GCC
TRNAG-GCC_1	TRNAG-GCC_1	TRNAG-GCC_1
TRNAG-GCC_2	TRNAG-GCC_2	TRNAG-GCC_2
XM_016912030.2	LOC413400	LOC413400
XM_026439973.1	Rps14	Rps14
NM_001242469.1	Rps14	Rps14
XM_026440128.1	LOC102654465	LOC102654465
XM_624237.5	LOC551852	LOC551852
XM_003249657.4	LOC551852	LOC551852
XM_006560590.3	LOC551257	LOC551257
XM_006560589.3	LOC551257	LOC551257
XM_003249659.4	LOC551257	LOC551257
XM_016911629.2	LOC551257	LOC551257
XM_016911630.2	LOC551257	LOC551257
XM_394516.6	LOC411043	LOC411043
XM_016911626.2	LOC725546	LOC725546
XM_026439984.1	LOC725546	LOC725546
XM_026439985.1	LOC725546	LOC725546
XM_016911628.2	LOC725546	LOC725546
XR_001702667.1	LOC725546	LOC725546
XR_003304488.1	LOC725546	LOC725546
XR_001702671.2	LOC107964268	LOC107964268
XR_001702672.2	LOC107964268	LOC107964268
XR_001702669.2	LOC107964268	LOC107964268
XR_003304489.1	LOC102654974	LOC102654974
XM_026440405.1	LOC412727	LOC412727
XM_396180.7	LOC412727	LOC412727
XM_006560602.3	LOC725645	LOC725645
XM_026440406.1	LOC725645	LOC725645
XM_006560597.3	LOC409394	LOC409394
XM_026440408.1	LOC409394	LOC409394
XM_026440409.1	LOC409560	LOC409560
XM_006560603.3	LOC413508	LOC413508
XM_026440410.1	LOC725269	LOC725269
XR_003304594.1	LOC113218744	LOC113218744
XR_001702690.2	LOC102655878	LOC102655878
XR_001702689.2	LOC102655878	LOC102655878
XR_001702685.2	LOC102655779	LOC102655779
XR_001702684.2	LOC102655779	LOC102655779
XR_001702687.2	LOC102655779	LOC102655779
XR_001702688.1	LOC102655779	LOC102655779
XM_026440412.1	LOC727528	LOC727528
XM_026440193.1	LOC727466	LOC727466
XM_001123191.4	LOC727483	LOC727483
XM_003249664.4	LOC727483	LOC727483
XM_623284.5	LOC409495	LOC409495
XM_395873.7	LOC412416	LOC412416
XM_006560610.3	LOC412416	LOC412416
XM_026440201.1	LOC551664	LOC551664
XM_001120883.5	LOC724983	LOC724983
XM_006560612.3	LOC724983	LOC724983
XM_006560616.3	LOC551515	LOC551515
XM_006560615.3	LOC551515	LOC551515
XM_623910.6	LOC551515	LOC551515
XM_026440189.1	LOC411942	LOC411942
XM_026440515.1	LOC725942	LOC725942
XM_026440070.1	LOC113218716	LOC113218716
XM_026440069.1	LOC113218716	LOC113218716
XM_016911922.2	LOC413884	LOC413884
XM_006562000.3	LOC107963962	LOC107963962
NM_001040263.1	Cbs	Cbs
XR_409268.3	LOC551614	LOC551614
XM_624005.5	LOC551614	LOC551614
XM_006561997.3	LOC551614	LOC551614
XM_001121690.4	LOC725896	LOC725896
XM_006561992.3	LOC725896	LOC725896
XM_026440186.1	LOC725896	LOC725896
XM_006561993.3	LOC725896	LOC725896
XM_006561994.3	LOC725896	LOC725896
XM_006561995.3	LOC725896	LOC725896
XM_006561991.3	LOC413440	LOC413440
XM_396884.7	LOC413440	LOC413440
XM_016911883.2	LOC413440	LOC413440
XM_003249951.4	LOC413440	LOC413440
XM_001121774.5	LOC725992	LOC725992
XM_006561990.3	LOC725992	LOC725992
XM_026440338.1	LOC726044	LOC726044
XM_026440339.1	LOC726044	LOC726044
XM_026440344.1	LOC726044	LOC726044
XM_026440341.1	LOC726044	LOC726044
XM_026440340.1	LOC726044	LOC726044
XM_026440345.1	LOC726044	LOC726044
XM_026440342.1	LOC726044	LOC726044
XM_026440346.1	LOC726044	LOC726044
XM_026440347.1	LOC726044	LOC726044
XM_026440348.1	LOC726044	LOC726044
XM_026440349.1	LOC726044	LOC726044
XM_623752.6	LOC551355	LOC551355
XM_006561981.3	LOC725374	LOC725374
XM_026440103.1	LOC551722	LOC551722
XM_026440104.1	LOC551722	LOC551722
